"index","Study","Disorder","Balanced_Accuracy","Balanced_Accuracy_SD","Confounds","Feature_Type","Analysis_Type","group_var"
554,"UCLA_CNP","BP",0.623613636363636,0.128971495126181,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-superiortemporal"
555,"UCLA_CNP","BP",0.577143939393939,0.136084512436725,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-supramarginal"
556,"UCLA_CNP","BP",0.56130303030303,0.125976842785635,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-temporalpole"
557,"UCLA_CNP","BP",0.574022727272727,0.109731093929757,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-transversetemporal"
558,"UCLA_CNP","BP",0.509386363636364,0.129885128252503,"Age+Sex+FD","Features+Confounds","Brain_Region","Left-Accumbens-area"
559,"UCLA_CNP","BP",0.517863636363636,0.126514266230276,"Age+Sex+FD","Features+Confounds","Brain_Region","Left-Amygdala"
560,"UCLA_CNP","BP",0.615121212121212,0.13033714610944,"Age+Sex+FD","Features+Confounds","Brain_Region","Left-Caudate"
561,"UCLA_CNP","BP",0.640757575757576,0.119502647453994,"Age+Sex+FD","Features+Confounds","Brain_Region","Left-Hippocampus"
562,"UCLA_CNP","BP",0.58075,0.142743574524742,"Age+Sex+FD","Features+Confounds","Brain_Region","Left-Pallidum"
563,"UCLA_CNP","BP",0.529924242424242,0.135850584865156,"Age+Sex+FD","Features+Confounds","Brain_Region","Left-Putamen"
564,"UCLA_CNP","BP",0.64130303030303,0.125612951161694,"Age+Sex+FD","Features+Confounds","Brain_Region","Left-Thalamus-Proper"
565,"UCLA_CNP","BP",0.584818181818182,0.133559011572814,"Age+Sex+FD","Features+Confounds","Brain_Region","Right-Accumbens-area"
566,"UCLA_CNP","BP",0.537393939393939,0.129592568810061,"Age+Sex+FD","Features+Confounds","Brain_Region","Right-Amygdala"
567,"UCLA_CNP","BP",0.554219696969697,0.138264530981366,"Age+Sex+FD","Features+Confounds","Brain_Region","Right-Caudate"
568,"UCLA_CNP","BP",0.657454545454546,0.137107142195686,"Age+Sex+FD","Features+Confounds","Brain_Region","Right-Hippocampus"
569,"UCLA_CNP","BP",0.555878787878788,0.132623482598846,"Age+Sex+FD","Features+Confounds","Brain_Region","Right-Pallidum"
570,"UCLA_CNP","BP",0.560939393939394,0.135823050165659,"Age+Sex+FD","Features+Confounds","Brain_Region","Right-Putamen"
571,"UCLA_CNP","BP",0.613515151515152,0.132152291467026,"Age+Sex+FD","Features+Confounds","Brain_Region","Right-Thalamus-Proper"
572,"UCLA_CNP","BP",0.574075757575758,0.134339532486817,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-bankssts"
573,"UCLA_CNP","BP",0.527166666666667,0.134003961372292,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-caudalanteriorcingulate"
574,"UCLA_CNP","BP",0.564977272727273,0.123744441197315,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-caudalmiddlefrontal"
575,"UCLA_CNP","BP",0.516560606060606,0.126025949894988,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-cuneus"
576,"UCLA_CNP","BP",0.564659090909091,0.117697819827968,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-entorhinal"
577,"UCLA_CNP","BP",0.595659090909091,0.135631851682093,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-frontalpole"
578,"UCLA_CNP","BP",0.588121212121212,0.13197073806229,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-fusiform"
579,"UCLA_CNP","BP",0.645272727272727,0.137590437709293,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-inferiorparietal"
580,"UCLA_CNP","BP",0.573068181818182,0.14343043809108,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-inferiortemporal"
581,"UCLA_CNP","BP",0.56405303030303,0.11870276035101,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-insula"
582,"UCLA_CNP","BP",0.602636363636364,0.125917916966463,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-isthmuscingulate"
583,"UCLA_CNP","BP",0.59325,0.13464615357488,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-lateraloccipital"
584,"UCLA_CNP","BP",0.611666666666667,0.125903299537475,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-lateralorbitofrontal"
585,"UCLA_CNP","BP",0.562280303030303,0.143014941508989,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-lingual"
586,"UCLA_CNP","BP",0.602113636363636,0.127446847630235,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-medialorbitofrontal"
587,"UCLA_CNP","BP",0.567606060606061,0.136735333298709,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-middletemporal"
588,"UCLA_CNP","BP",0.608681818181818,0.130871459131274,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-paracentral"
589,"UCLA_CNP","BP",0.585068181818182,0.125814830131867,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-parahippocampal"
590,"UCLA_CNP","BP",0.57680303030303,0.136055785379426,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-parsopercularis"
591,"UCLA_CNP","BP",0.554909090909091,0.130897195678202,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-parsorbitalis"
592,"UCLA_CNP","BP",0.508621212121212,0.132531772842633,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-parstriangularis"
593,"UCLA_CNP","BP",0.546598484848485,0.13348179600655,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-pericalcarine"
594,"UCLA_CNP","BP",0.63944696969697,0.122515956591834,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-postcentral"
595,"UCLA_CNP","BP",0.533628787878788,0.145781627348378,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-posteriorcingulate"
596,"UCLA_CNP","BP",0.586310606060606,0.131611683590531,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-precentral"
597,"UCLA_CNP","BP",0.586106060606061,0.140386624330248,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-precuneus"
598,"UCLA_CNP","BP",0.580856060606061,0.133062090840439,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-rostralanteriorcingulate"
599,"UCLA_CNP","BP",0.520348484848485,0.128750017841812,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-rostralmiddlefrontal"
600,"UCLA_CNP","BP",0.560257575757576,0.145756474047765,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-superiorfrontal"
601,"UCLA_CNP","BP",0.600340909090909,0.126752784814488,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-superiorparietal"
602,"UCLA_CNP","BP",0.563121212121212,0.126270563570535,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-superiortemporal"
603,"UCLA_CNP","BP",0.535136363636364,0.129154970266096,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-supramarginal"
604,"UCLA_CNP","BP",0.591090909090909,0.122473025462888,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-temporalpole"
605,"UCLA_CNP","BP",0.571522727272727,0.12361855462515,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-lh-transversetemporal"
606,"UCLA_CNP","BP",0.58880303030303,0.131615970455834,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-bankssts"
607,"UCLA_CNP","BP",0.590863636363636,0.135913654901581,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-caudalanteriorcingulate"
608,"UCLA_CNP","BP",0.559469696969697,0.12331929802689,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-caudalmiddlefrontal"
609,"UCLA_CNP","BP",0.545075757575758,0.141038893612577,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-cuneus"
610,"UCLA_CNP","BP",0.529477272727273,0.135496430292105,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-entorhinal"
611,"UCLA_CNP","BP",0.58994696969697,0.130706768001077,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-frontalpole"
612,"UCLA_CNP","BP",0.554492424242424,0.141820927742103,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-fusiform"
613,"UCLA_CNP","BP",0.570492424242424,0.141320945899512,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-inferiorparietal"
614,"UCLA_CNP","BP",0.5325,0.134526209579765,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-inferiortemporal"
615,"UCLA_CNP","BP",0.62580303030303,0.128822031338325,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-insula"
616,"UCLA_CNP","BP",0.523280303030303,0.132143084907007,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-isthmuscingulate"
617,"UCLA_CNP","BP",0.588772727272727,0.121274585030255,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-lateraloccipital"
618,"UCLA_CNP","BP",0.572727272727273,0.122958041266394,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-lateralorbitofrontal"
619,"UCLA_CNP","BP",0.539378787878788,0.125761078240508,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-lingual"
620,"UCLA_CNP","BP",0.608568181818182,0.137268183761638,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-medialorbitofrontal"
621,"UCLA_CNP","BP",0.61119696969697,0.132402925517905,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-middletemporal"
622,"UCLA_CNP","BP",0.621507575757576,0.132658393722069,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-paracentral"
623,"UCLA_CNP","BP",0.618,0.12759027063596,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-parahippocampal"
624,"UCLA_CNP","BP",0.640121212121212,0.136331787254369,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-parsopercularis"
625,"UCLA_CNP","BP",0.566886363636364,0.135202059435316,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-parsorbitalis"
626,"UCLA_CNP","BP",0.550810606060606,0.123746427537437,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-parstriangularis"
627,"UCLA_CNP","BP",0.553166666666667,0.110277435290825,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-pericalcarine"
628,"UCLA_CNP","BP",0.608492424242424,0.146092045889006,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-postcentral"
629,"UCLA_CNP","BP",0.562257575757576,0.137382530744061,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-posteriorcingulate"
630,"UCLA_CNP","BP",0.592992424242424,0.108058351758124,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-precentral"
631,"UCLA_CNP","BP",0.603393939393939,0.12644864534088,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-precuneus"
632,"UCLA_CNP","BP",0.586727272727273,0.140111675440138,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-rostralanteriorcingulate"
633,"UCLA_CNP","BP",0.567015151515152,0.124102244039101,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-rostralmiddlefrontal"
634,"UCLA_CNP","BP",0.557863636363636,0.125653894404093,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-superiorfrontal"
635,"UCLA_CNP","BP",0.615136363636364,0.153319565415922,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-superiorparietal"
636,"UCLA_CNP","BP",0.608636363636364,0.141154367527456,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-superiortemporal"
637,"UCLA_CNP","BP",0.610280303030303,0.125036204188347,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-supramarginal"
638,"UCLA_CNP","BP",0.565628787878788,0.13681643758712,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-temporalpole"
639,"UCLA_CNP","BP",0.563159090909091,0.123058644066982,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-transversetemporal"
640,"UCLA_CNP","BP",0.570265151515151,0.0951587683960875,"Age+Sex","Features+Confounds","SPI_Combo","anm"
641,"UCLA_CNP","BP",0.563333333333333,0.1130401664509,"Age+Sex","Features+Confounds","SPI_Combo","bary_dtw_mean"
642,"UCLA_CNP","BP",0.604393939393939,0.121519019576363,"Age+Sex","Features+Confounds","SPI_Combo","cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5"
643,"UCLA_CNP","BP",0.638636363636364,0.101215356196319,"Age+Sex","Features+Confounds","SPI_Combo","coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10"
644,"UCLA_CNP","BP",0.647136363636364,0.111528796900409,"Age+Sex","Features+Confounds","SPI_Combo","cov_EmpiricalCovariance"
645,"UCLA_CNP","BP",0.653840909090909,0.119627510184409,"Age+Sex","Features+Confounds","SPI_Combo","di_gaussian"
646,"UCLA_CNP","BP",0.673818181818182,0.119742696414643,"Age+Sex","Features+Confounds","SPI_Combo","dtw_constraint-itakura"
647,"UCLA_CNP","BP",0.602409090909091,0.110600734281018,"Age+Sex","Features+Confounds","SPI_Combo","pec"
648,"UCLA_CNP","BP",0.657386363636364,0.110681948076713,"Age+Sex","Features+Confounds","SPI_Combo","phi_star_t-1_norm-0"
649,"UCLA_CNP","BP",0.509613636363636,0.0504325346023695,"Age+Sex","Features+Confounds","SPI_Combo","pli_multitaper_max_fs-1_fmin-0_fmax-0-5"
650,"UCLA_CNP","BP",0.5945,0.111883512999961,"Age+Sex","Features+Confounds","SPI_Combo","psi_multitaper_mean_fs-1_fmin-0_fmax-0-5"
651,"UCLA_CNP","BP",0.615280303030303,0.132699516113439,"Age+Sex","Features+Confounds","SPI_Combo","psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean"
652,"UCLA_CNP","BP",0.545143939393939,0.0969062516633014,"Age+Sex","Features+Confounds","SPI_Combo","sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5"
653,"UCLA_CNP","BP",0.579893939393939,0.0956896800770617,"Age+Sex","Features+Confounds","SPI_Combo","te_kraskov_NN-4_DCE_k-max-10_tau-max-4"
654,"UCLA_CNP","BP",0.569431818181818,0.0961401432699781,"Age+Sex+FD","Features+Confounds","SPI_Combo","anm"
655,"UCLA_CNP","BP",0.566333333333333,0.114978621029792,"Age+Sex+FD","Features+Confounds","SPI_Combo","bary_dtw_mean"
656,"UCLA_CNP","BP",0.604393939393939,0.123251515162427,"Age+Sex+FD","Features+Confounds","SPI_Combo","cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5"
657,"UCLA_CNP","BP",0.639090909090909,0.0998511335009946,"Age+Sex+FD","Features+Confounds","SPI_Combo","coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10"
658,"UCLA_CNP","BP",0.647469696969697,0.109335784623098,"Age+Sex+FD","Features+Confounds","SPI_Combo","cov_EmpiricalCovariance"
659,"UCLA_CNP","BP",0.655295454545455,0.119290053092628,"Age+Sex+FD","Features+Confounds","SPI_Combo","di_gaussian"
660,"UCLA_CNP","BP",0.675272727272727,0.120815923501079,"Age+Sex+FD","Features+Confounds","SPI_Combo","dtw_constraint-itakura"
661,"UCLA_CNP","BP",0.603409090909091,0.110303933226374,"Age+Sex+FD","Features+Confounds","SPI_Combo","pec"
662,"UCLA_CNP","BP",0.65555303030303,0.113738198172453,"Age+Sex+FD","Features+Confounds","SPI_Combo","phi_star_t-1_norm-0"
663,"UCLA_CNP","BP",0.50919696969697,0.0506842573589836,"Age+Sex+FD","Features+Confounds","SPI_Combo","pli_multitaper_max_fs-1_fmin-0_fmax-0-5"
664,"UCLA_CNP","BP",0.594666666666667,0.112441989776179,"Age+Sex+FD","Features+Confounds","SPI_Combo","psi_multitaper_mean_fs-1_fmin-0_fmax-0-5"
665,"UCLA_CNP","BP",0.617113636363636,0.132187046356017,"Age+Sex+FD","Features+Confounds","SPI_Combo","psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean"
666,"UCLA_CNP","BP",0.547143939393939,0.0990476756836034,"Age+Sex+FD","Features+Confounds","SPI_Combo","sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5"
667,"UCLA_CNP","BP",0.581272727272727,0.0955567689115486,"Age+Sex+FD","Features+Confounds","SPI_Combo","te_kraskov_NN-4_DCE_k-max-10_tau-max-4"
668,"UCLA_CNP","BP",0.694280303030303,0.113957884856296,"Age+Sex","Features+Confounds","Univariate_Combo","Combo"
669,"UCLA_CNP","BP",0.692954545454545,0.114073971192867,"Age+Sex+FD","Features+Confounds","Univariate_Combo","Combo"
670,"UCLA_CNP","BP",0.611219696969697,0.125783927035493,"Age+Sex","Features+Confounds","catch25_feature","CO_Embed2_Dist_tau_d_expfit_meandiff"
671,"UCLA_CNP","BP",0.47125,0.11058904476624,"Age+Sex","Features+Confounds","catch25_feature","CO_FirstMin_ac"
672,"UCLA_CNP","BP",0.490454545454545,0.129639284062825,"Age+Sex","Features+Confounds","catch25_feature","CO_HistogramAMI_even_2_5"
673,"UCLA_CNP","BP",0.602575757575758,0.14355546238422,"Age+Sex","Features+Confounds","catch25_feature","CO_f1ecac"
674,"UCLA_CNP","BP",0.537462121212121,0.129104311337337,"Age+Sex","Features+Confounds","catch25_feature","CO_trev_1_num"
675,"UCLA_CNP","BP",0.47219696969697,0.117962519136419,"Age+Sex","Features+Confounds","catch25_feature","DN_HistogramMode_10"
676,"UCLA_CNP","BP",0.531219696969697,0.127403946114054,"Age+Sex","Features+Confounds","catch25_feature","DN_HistogramMode_5"
677,"UCLA_CNP","BP",0.582393939393939,0.114773371022166,"Age+Sex","Features+Confounds","catch25_feature","DN_Mean"
678,"UCLA_CNP","BP",0.56394696969697,0.133638427436976,"Age+Sex","Features+Confounds","catch25_feature","DN_OutlierInclude_n_001_mdrmd"
679,"UCLA_CNP","BP",0.572257575757576,0.11647031385913,"Age+Sex","Features+Confounds","catch25_feature","DN_OutlierInclude_p_001_mdrmd"
680,"UCLA_CNP","BP",0.595416666666667,0.12347883331734,"Age+Sex","Features+Confounds","catch25_feature","DN_Spread_Std"
681,"UCLA_CNP","BP",0.507628787878788,0.118546223790791,"Age+Sex","Features+Confounds","catch25_feature","FC_LocalSimple_mean1_tauresrat"
682,"UCLA_CNP","BP",0.588681818181818,0.129316772616399,"Age+Sex","Features+Confounds","catch25_feature","FC_LocalSimple_mean3_stderr"
683,"UCLA_CNP","BP",0.606401515151515,0.120044999676744,"Age+Sex","Features+Confounds","catch25_feature","IN_AutoMutualInfoStats_40_gaussian_fmmi"
684,"UCLA_CNP","BP",0.563606060606061,0.122316570676952,"Age+Sex","Features+Confounds","catch25_feature","MD_hrv_classic_pnn40"
685,"UCLA_CNP","BP",0.602621212121212,0.105154665329839,"Age+Sex","Features+Confounds","catch25_feature","PD_PeriodicityWang_th0_01"
686,"UCLA_CNP","BP",0.574348484848485,0.126908678657347,"Age+Sex","Features+Confounds","catch25_feature","SB_BinaryStats_diff_longstretch0"
687,"UCLA_CNP","BP",0.566007575757576,0.122172345185383,"Age+Sex","Features+Confounds","catch25_feature","SB_BinaryStats_mean_longstretch1"
688,"UCLA_CNP","BP",0.563068181818182,0.133057059570885,"Age+Sex","Features+Confounds","catch25_feature","SB_MotifThree_quantile_hh"
689,"UCLA_CNP","BP",0.557977272727273,0.121833208247368,"Age+Sex","Features+Confounds","catch25_feature","SB_TransitionMatrix_3ac_sumdiagcov"
690,"UCLA_CNP","BP",0.535515151515151,0.13339759178675,"Age+Sex","Features+Confounds","catch25_feature","SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1"
691,"UCLA_CNP","BP",0.487227272727273,0.136629634623158,"Age+Sex","Features+Confounds","catch25_feature","SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1"
692,"UCLA_CNP","BP",0.585886363636364,0.124218889151434,"Age+Sex","Features+Confounds","catch25_feature","SP_Summaries_welch_rect_area_5_1"
693,"UCLA_CNP","BP",0.553128787878788,0.115394704328061,"Age+Sex","Features+Confounds","catch25_feature","SP_Summaries_welch_rect_centroid"
694,"UCLA_CNP","BP",0.63830303030303,0.130623689844143,"Age+Sex","Features+Confounds","catch25_feature","fALFF"
695,"UCLA_CNP","BP",0.623810606060606,0.139286652020295,"Age+Sex+FD","Features+Confounds","catch25_feature","CO_Embed2_Dist_tau_d_expfit_meandiff"
696,"UCLA_CNP","BP",0.537242424242424,0.123551176411708,"Age+Sex+FD","Features+Confounds","catch25_feature","CO_FirstMin_ac"
697,"UCLA_CNP","BP",0.513166666666667,0.13163839686538,"Age+Sex+FD","Features+Confounds","catch25_feature","CO_HistogramAMI_even_2_5"
698,"UCLA_CNP","BP",0.607030303030303,0.135633741935665,"Age+Sex+FD","Features+Confounds","catch25_feature","CO_f1ecac"
699,"UCLA_CNP","BP",0.527681818181818,0.129011914645321,"Age+Sex+FD","Features+Confounds","catch25_feature","CO_trev_1_num"
700,"UCLA_CNP","BP",0.485022727272727,0.131515518921072,"Age+Sex+FD","Features+Confounds","catch25_feature","DN_HistogramMode_10"
701,"UCLA_CNP","BP",0.540280303030303,0.12414276721474,"Age+Sex+FD","Features+Confounds","catch25_feature","DN_HistogramMode_5"
702,"UCLA_CNP","BP",0.568765151515152,0.119141415844444,"Age+Sex+FD","Features+Confounds","catch25_feature","DN_Mean"
703,"UCLA_CNP","BP",0.566219696969697,0.113985236072242,"Age+Sex+FD","Features+Confounds","catch25_feature","DN_OutlierInclude_n_001_mdrmd"
704,"UCLA_CNP","BP",0.592037878787879,0.118711703192751,"Age+Sex+FD","Features+Confounds","catch25_feature","DN_OutlierInclude_p_001_mdrmd"
705,"UCLA_CNP","BP",0.590257575757576,0.123838156329513,"Age+Sex+FD","Features+Confounds","catch25_feature","DN_Spread_Std"
706,"UCLA_CNP","BP",0.510992424242424,0.116160642737567,"Age+Sex+FD","Features+Confounds","catch25_feature","FC_LocalSimple_mean1_tauresrat"
707,"UCLA_CNP","BP",0.602772727272727,0.128012901739442,"Age+Sex+FD","Features+Confounds","catch25_feature","FC_LocalSimple_mean3_stderr"
708,"UCLA_CNP","BP",0.624325757575758,0.1200261412362,"Age+Sex+FD","Features+Confounds","catch25_feature","IN_AutoMutualInfoStats_40_gaussian_fmmi"
709,"UCLA_CNP","BP",0.59219696969697,0.121422161719487,"Age+Sex+FD","Features+Confounds","catch25_feature","MD_hrv_classic_pnn40"
710,"UCLA_CNP","BP",0.605477272727273,0.128278121818106,"Age+Sex+FD","Features+Confounds","catch25_feature","PD_PeriodicityWang_th0_01"
711,"UCLA_CNP","BP",0.579030303030303,0.11912565082833,"Age+Sex+FD","Features+Confounds","catch25_feature","SB_BinaryStats_diff_longstretch0"
712,"UCLA_CNP","BP",0.566378787878788,0.128569233187427,"Age+Sex+FD","Features+Confounds","catch25_feature","SB_BinaryStats_mean_longstretch1"
713,"UCLA_CNP","BP",0.575204545454545,0.130800451424551,"Age+Sex+FD","Features+Confounds","catch25_feature","SB_MotifThree_quantile_hh"
714,"UCLA_CNP","BP",0.589090909090909,0.130092734324334,"Age+Sex+FD","Features+Confounds","catch25_feature","SB_TransitionMatrix_3ac_sumdiagcov"
715,"UCLA_CNP","BP",0.538068181818182,0.131541370084002,"Age+Sex+FD","Features+Confounds","catch25_feature","SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1"
716,"UCLA_CNP","BP",0.490356060606061,0.139746200168218,"Age+Sex+FD","Features+Confounds","catch25_feature","SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1"
717,"UCLA_CNP","BP",0.576886363636364,0.137746596326071,"Age+Sex+FD","Features+Confounds","catch25_feature","SP_Summaries_welch_rect_area_5_1"
718,"UCLA_CNP","BP",0.588166666666667,0.131007439794896,"Age+Sex+FD","Features+Confounds","catch25_feature","SP_Summaries_welch_rect_centroid"
719,"UCLA_CNP","BP",0.634310606060606,0.131675494891992,"Age+Sex+FD","Features+Confounds","catch25_feature","fALFF"
720,"UCLA_CNP","BP",0.493272727272727,0.0297838287981138,"Age+Sex","Features+Confounds","pyspi14_SPI","anm"
721,"UCLA_CNP","BP",0.453174242424242,0.0585848388776398,"Age+Sex","Features+Confounds","pyspi14_SPI","bary_dtw_mean"
722,"UCLA_CNP","BP",0.509507575757576,0.0950504498540458,"Age+Sex","Features+Confounds","pyspi14_SPI","cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5"
723,"UCLA_CNP","BP",0.583962121212121,0.112864178524704,"Age+Sex","Features+Confounds","pyspi14_SPI","coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10"
724,"UCLA_CNP","BP",0.574757575757576,0.118259290767748,"Age+Sex","Features+Confounds","pyspi14_SPI","cov_EmpiricalCovariance"
725,"UCLA_CNP","BP",0.595189393939394,0.109792206380794,"Age+Sex","Features+Confounds","pyspi14_SPI","di_gaussian"
726,"UCLA_CNP","BP",0.56669696969697,0.106689829691397,"Age+Sex","Features+Confounds","pyspi14_SPI","dtw_constraint-itakura"
727,"UCLA_CNP","BP",0.48175,0.0891397619489098,"Age+Sex","Features+Confounds","pyspi14_SPI","pec"
728,"UCLA_CNP","BP",0.541189393939394,0.0751991705857982,"Age+Sex","Features+Confounds","pyspi14_SPI","phi_star_t-1_norm-0"
729,"UCLA_CNP","BP",0.495265151515151,0.0147872398557068,"Age+Sex","Features+Confounds","pyspi14_SPI","pli_multitaper_max_fs-1_fmin-0_fmax-0-5"
730,"UCLA_CNP","BP",0.532848484848485,0.0963882648962304,"Age+Sex","Features+Confounds","pyspi14_SPI","psi_multitaper_mean_fs-1_fmin-0_fmax-0-5"
731,"UCLA_CNP","BP",0.572901515151515,0.13136264937463,"Age+Sex","Features+Confounds","pyspi14_SPI","psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean"
732,"UCLA_CNP","BP",0.490416666666667,0.0305386415480174,"Age+Sex","Features+Confounds","pyspi14_SPI","sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5"
733,"UCLA_CNP","BP",0.497462121212121,0.0375089652366506,"Age+Sex","Features+Confounds","pyspi14_SPI","te_kraskov_NN-4_DCE_k-max-10_tau-max-4"
734,"UCLA_CNP","BP",0.493272727272727,0.031287438732341,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","anm"
735,"UCLA_CNP","BP",0.453954545454545,0.0604111477770986,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","bary_dtw_mean"
736,"UCLA_CNP","BP",0.511,0.0963261738161809,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5"
737,"UCLA_CNP","BP",0.588159090909091,0.112915921266382,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10"
738,"UCLA_CNP","BP",0.571378787878788,0.119360308323214,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","cov_EmpiricalCovariance"
739,"UCLA_CNP","BP",0.600643939393939,0.109648968351671,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","di_gaussian"
740,"UCLA_CNP","BP",0.567734848484848,0.106109683810996,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","dtw_constraint-itakura"
741,"UCLA_CNP","BP",0.48419696969697,0.0903016397856716,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","pec"
742,"UCLA_CNP","BP",0.544606060606061,0.0783104664028483,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","phi_star_t-1_norm-0"
